snapshot_id,artifact_type,file,line_or_context,exact_value,pre_edit_hash,post_edit_value,unchanged,authorized_formatting_exception,notes
S5.5-00725,heading,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 184,section:Predicted and Majority-Vote Proxy States,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,section:Predicted and Majority-Vote Proxy States,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00726,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 35,Artifact & Dataset & Role & Version status & Thesis relation \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Artifact & Dataset & Role & Version status & Thesis relation \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00727,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 37,"Generic prompt template & Generic & Template for staged ontology, rule, missingness, and DAG elicitation. & Final template & Prompt-engineering provenance only. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"Generic prompt template & Generic & Template for staged ontology, rule, missingness, and DAG elicitation. & Final template & Prompt-engineering provenance only. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00728,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 38,PhysioNet prompt and run export & PhysioNet & Dataset-specific prompt and exported ChatGPT run. & Final run & Candidate design proposal; not implementation authority. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,PhysioNet prompt and run export & PhysioNet & Dataset-specific prompt and exported ChatGPT run. & Final run & Candidate design proposal; not implementation authority. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00729,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 39,MIMIC prompt and run export & MIMIC-III & Dataset-specific prompt and exported ChatGPT run. & Final run & Candidate design proposal; not implementation authority. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,MIMIC prompt and run export & MIMIC-III & Dataset-specific prompt and exported ChatGPT run. & Final run & Candidate design proposal; not implementation authority. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00730,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 40,Earlier prompt-result exports & Both & Earlier prompt outputs. & Superseded & Historical design trace only. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Earlier prompt-result exports & Both & Earlier prompt outputs. & Superseded & Historical design trace only. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00731,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 41,Manager-summary documents & Project & Management summaries of proxy/DAG and clinical CATE review concepts. & Review documents & Human/project review context; not source execution. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Manager-summary documents & Project & Management summaries of proxy/DAG and clinical CATE review concepts. & Review documents & Human/project review context; not source execution. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00732,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 53,Source type & Generation mechanism & Interpretation boundary & Primary evidence \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Source type & Generation mechanism & Interpretation boundary & Primary evidence \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00733,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 55,Rule-derived proxy state & Deterministic clinical rules applied to summary features or helper flags. & Transparent weak label; not a verified diagnosis or formal score unless the full score is implemented. & Active tagger source and rule artifacts. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Rule-derived proxy state & Deterministic clinical rules applied to summary features or helper flags. & Transparent weak label; not a verified diagnosis or formal score unless the full score is implemented. & Active tagger source and rule artifacts. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00734,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 56,Predicted proxy state & Time-series model probability thresholded at 0.5 for each target column. & Model estimate of a rule-derived proxy label; not a direct clinical measurement. & STraTS export source and prediction CSV schema. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Predicted proxy state & Time-series model probability thresholded at 0.5 for each target column. & Model estimate of a rule-derived proxy label; not a direct clinical measurement. & STraTS export source and prediction CSV schema. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00735,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 57,Majority-vote proxy state & Deterministic vote across binary voter CSVs aligned on shared \texttt{ts\_id}. & Aggregated binary proxy; not clinical consensus and not a probabilistic label model. & Majority-vote source and causal run summaries. \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Majority-vote proxy state & Deterministic vote across binary voter CSVs aligned on shared \texttt{ts\_id}. & Aggregated binary proxy; not clinical consensus and not a probabilistic label model. & Majority-vote source and causal run summaries. \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00736,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 97,Proxy-state column & Construct represented & Input measurements and aggregation & Rule structure or threshold family & Grounding and validation status \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Proxy-state column & Construct represented & Input measurements and aggregation & Rule structure or threshold family & Grounding and validation status \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00737,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 101,Proxy-state column & Construct represented & Input measurements and aggregation & Rule structure or threshold family & Grounding and validation status \\,5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,Proxy-state column & Construct represented & Input measurements and aggregation & Rule structure or threshold family & Grounding and validation status \\,YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00738,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 106,"\texttt{LAT\_CHRONIC\_BASELINE\_RISK} & Baseline vulnerability or limited reserve. & Age first value; BMI from height and weight first values; albumin minimum; ICU type first value. & Score at least 2 across age \(\ge 75\), BMI \(<18.5\) or \(\ge 40\), albumin \(<3.0\), or ICU type in \(\{1,3\}\). & Phenotyping context \cite{banda_2018_electronic_phenotyping}; exact clauses are project-specific. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_CHRONIC\_BASELINE\_RISK} & Baseline vulnerability or limited reserve. & Age first value; BMI from height and weight first values; albumin minimum; ICU type first value. & Score at least 2 across age \(\ge 75\), BMI \(<18.5\) or \(\ge 40\), albumin \(<3.0\), or ICU type in \(\{1,3\}\). & Phenotyping context \cite{banda_2018_electronic_phenotyping}; exact clauses are project-specific. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00739,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 107,"\texttt{LAT\_GLOBAL\_SEVERITY} & Multi-domain acute physiologic severity. & Hemodynamic, respiratory, neurologic, renal, hepatic/coagulation, metabolic, cardiac summaries: minima, maxima, and helper flags. & At least 3 abnormal domains, or at least 2 domains plus a critical marker: lactate \(\ge 4.0\), pH \(<7.20\), mechanical ventilation, GCS \(\le 8\), or MAP \(<60\). Domain thresholds include MAP \(<70\), PF \(<300\), GCS \(<15\), creatinine \(\ge 2.0\), bilirubin \(\ge 2.0\), platelets \(<100\), lactate \(>2.0\), and HR \(\ge 130\). & Broad organ-dysfunction grounding from Sepsis-3 and SOFA \cite{singer_2016_sepsis3,vincent_et_al_1996_sofa}; not complete SOFA. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_GLOBAL\_SEVERITY} & Multi-domain acute physiologic severity. & Hemodynamic, respiratory, neurologic, renal, hepatic/coagulation, metabolic, cardiac summaries: minima, maxima, and helper flags. & At least 3 abnormal domains, or at least 2 domains plus a critical marker: lactate \(\ge 4.0\), pH \(<7.20\), mechanical ventilation, GCS \(\le 8\), or MAP \(<60\). Domain thresholds include MAP \(<70\), PF \(<300\), GCS \(<15\), creatinine \(\ge 2.0\), bilirubin \(\ge 2.0\), platelets \(<100\), lactate \(>2.0\), and HR \(\ge 130\). & Broad organ-dysfunction grounding from Sepsis-3 and SOFA \cite{singer_2016_sepsis3,vincent_et_al_1996_sofa}; not complete SOFA. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00740,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 108,"\texttt{LAT\_SHOCK} & Circulatory shock or hemodynamic instability. & MAP, noninvasive MAP, systolic pressure, lactate, heart rate, urine helper, pH, bicarbonate. & At least 2 abnormal clauses among MAP \(<70\), SBP \(\le 90\), lactate \(>2.0\), HR \(\ge 110\), urine \(<500\), pH \(<7.30\), or bicarbonate \(<18\); also positive for low MAP with lactate \(\ge 4.0\). & Shock/lactate concepts grounded by Sepsis-3 \cite{singer_2016_sepsis3}; no vasopressor requirement in PhysioNet rule. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_SHOCK} & Circulatory shock or hemodynamic instability. & MAP, noninvasive MAP, systolic pressure, lactate, heart rate, urine helper, pH, bicarbonate. & At least 2 abnormal clauses among MAP \(<70\), SBP \(\le 90\), lactate \(>2.0\), HR \(\ge 110\), urine \(<500\), pH \(<7.30\), or bicarbonate \(<18\); also positive for low MAP with lactate \(\ge 4.0\). & Shock/lactate concepts grounded by Sepsis-3 \cite{singer_2016_sepsis3}; no vasopressor requirement in PhysioNet rule. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00741,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 109,"\texttt{LAT\_RESPIRATORY\_FAILURE} & Hypoxemia, ventilatory failure, or ventilatory support. & Mechanical ventilation flag; PF ratio; SaO2; PaO2; respiratory rate; PaCO2; pH. & At least 2 abnormal clauses or mechanical ventilation with PF \(<300\). Clauses include SaO2 \(<92\), PaO2 \(<60\), respiratory rate \(\ge 22\) or \(<8\), PaCO2 \(\ge 50\), or PaCO2 \(\ge 45\) with pH \(<7.30\). & Respiratory phenotyping and ARDS/oxygenation grounding \cite{essay_mosier_subbian_2020_acute_respiratory_failure_phenotyping,ranieri_et_al_2012_berlin_ards}; not adjudicated ARDS. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_RESPIRATORY\_FAILURE} & Hypoxemia, ventilatory failure, or ventilatory support. & Mechanical ventilation flag; PF ratio; SaO2; PaO2; respiratory rate; PaCO2; pH. & At least 2 abnormal clauses or mechanical ventilation with PF \(<300\). Clauses include SaO2 \(<92\), PaO2 \(<60\), respiratory rate \(\ge 22\) or \(<8\), PaCO2 \(\ge 50\), or PaCO2 \(\ge 45\) with pH \(<7.30\). & Respiratory phenotyping and ARDS/oxygenation grounding \cite{essay_mosier_subbian_2020_acute_respiratory_failure_phenotyping,ranieri_et_al_2012_berlin_ards}; not adjudicated ARDS. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00742,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 110,"\texttt{LAT\_RENAL\_DYSFUNCTION} & Renal dysfunction. & Creatinine first and maximum; BUN maximum; urine helper; potassium maximum; bicarbonate minimum. & At least 2 abnormal clauses among creatinine \(\ge 2.0\), creatinine rise \(\ge 0.3\), BUN \(\ge 40\), urine \(<500\), potassium \(\ge 5.5\), or bicarbonate \(<18\); creatinine \(\ge 3.5\) is sufficient. & Renal concepts grounded by KDIGO \cite{kdigo_2012_acute_kidney_injury}; not full KDIGO staging. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_RENAL\_DYSFUNCTION} & Renal dysfunction. & Creatinine first and maximum; BUN maximum; urine helper; potassium maximum; bicarbonate minimum. & At least 2 abnormal clauses among creatinine \(\ge 2.0\), creatinine rise \(\ge 0.3\), BUN \(\ge 40\), urine \(<500\), potassium \(\ge 5.5\), or bicarbonate \(<18\); creatinine \(\ge 3.5\) is sufficient. & Renal concepts grounded by KDIGO \cite{kdigo_2012_acute_kidney_injury}; not full KDIGO staging. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00743,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 111,"\texttt{LAT\_HEPATIC\_DYSFUNCTION} & Hepatic injury or reserve. & Bilirubin, AST, ALT, ALP, albumin, platelets. & Weighted score at least 2: bilirubin \(\ge 2.0\) counts twice; AST or ALT \(\ge 200\), ALP \(\ge 250\), albumin \(<2.5\), or platelets \(<100\) add one. & Bilirubin/organ-dysfunction grounding from SOFA \cite{vincent_et_al_1996_sofa}; transaminase and albumin clauses are project-specific. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_HEPATIC\_DYSFUNCTION} & Hepatic injury or reserve. & Bilirubin, AST, ALT, ALP, albumin, platelets. & Weighted score at least 2: bilirubin \(\ge 2.0\) counts twice; AST or ALT \(\ge 200\), ALP \(\ge 250\), albumin \(<2.5\), or platelets \(<100\) add one. & Bilirubin/organ-dysfunction grounding from SOFA \cite{vincent_et_al_1996_sofa}; transaminase and albumin clauses are project-specific. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00744,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 112,"\texttt{LAT\_COAG\_HEME\_DYSFUNCTION} & Hematologic/coagulation stress. & Platelets, hematocrit, WBC, platelet first-to-minimum change. & Score at least 2. Platelets \(<100\) counts twice; platelets \(<150\), HCT \(<25\) or \(>55\), WBC \(<4\) or \(>20\), or platelet drop \(\ge 50\) add one. & Coagulation grounding from ISTH DIC and SOFA \cite{taylor_et_al_2001_isth_dic,vincent_et_al_1996_sofa}; not complete DIC score. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_COAG\_HEME\_DYSFUNCTION} & Hematologic/coagulation stress. & Platelets, hematocrit, WBC, platelet first-to-minimum change. & Score at least 2. Platelets \(<100\) counts twice; platelets \(<150\), HCT \(<25\) or \(>55\), WBC \(<4\) or \(>20\), or platelet drop \(\ge 50\) add one. & Coagulation grounding from ISTH DIC and SOFA \cite{taylor_et_al_2001_isth_dic,vincent_et_al_1996_sofa}; not complete DIC score. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00745,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 113,"\shortstack[l]{\texttt{LAT\_INFLAMMATION\_}\\\texttt{SEPSIS\_BURDEN}} & Systemic inflammation or sepsis-like burden. & Temperature, WBC, HR, respiratory rate, PaCO2, lactate, platelets. & Score at least 3 across temperature \(>38.3\) or \(<36\), WBC \(>12\) or \(<4\), HR \(>90\), respiratory rate \(>20\) or PaCO2 \(<32\), lactate \(>2.0\), platelets \(<150\); also positive when temperature or WBC abnormality anchors lactate stress with score at least 2. & Sepsis context \cite{singer_2016_sepsis3}; rule is not formal Sepsis-3 diagnosis. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\shortstack[l]{\texttt{LAT\_INFLAMMATION\_}\\\texttt{SEPSIS\_BURDEN}} & Systemic inflammation or sepsis-like burden. & Temperature, WBC, HR, respiratory rate, PaCO2, lactate, platelets. & Score at least 3 across temperature \(>38.3\) or \(<36\), WBC \(>12\) or \(<4\), HR \(>90\), respiratory rate \(>20\) or PaCO2 \(<32\), lactate \(>2.0\), platelets \(<150\); also positive when temperature or WBC abnormality anchors lactate stress with score at least 2. & Sepsis context \cite{singer_2016_sepsis3}; rule is not formal Sepsis-3 diagnosis. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00746,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 114,"\texttt{LAT\_NEUROLOGIC\_DYSFUNCTION} & Depressed consciousness or neurologic/metabolic stress. & GCS; sodium; glucose; PaCO2; SaO2; pH. & Score at least 2. GCS \(\le 12\) counts twice; GCS \(<15\), sodium \(<130\) or \(>150\), glucose \(<70\) or \(>300\), PaCO2 \(\ge 50\), SaO2 \(<90\), or pH \(<7.25\) contribute. & SOFA neurologic context \cite{vincent_et_al_1996_sofa}; sedation ambiguity remains unreviewed. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_NEUROLOGIC\_DYSFUNCTION} & Depressed consciousness or neurologic/metabolic stress. & GCS; sodium; glucose; PaCO2; SaO2; pH. & Score at least 2. GCS \(\le 12\) counts twice; GCS \(<15\), sodium \(<130\) or \(>150\), glucose \(<70\) or \(>300\), PaCO2 \(\ge 50\), SaO2 \(<90\), or pH \(<7.25\) contribute. & SOFA neurologic context \cite{vincent_et_al_1996_sofa}; sedation ambiguity remains unreviewed. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00747,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 115,"\texttt{LAT\_CARDIAC\_INJURY\_STRAIN} & Myocardial injury, ischemia, or severe strain. & Troponin I/T; ICU type; HR; MAP; systolic pressure; lactate. & Score at least 2. Troponin I \(>0.1\) or troponin T \(>0.01\) counts twice; cardiac ICU type, HR \(\ge 130\) or \(<50\), MAP \(<70\) or systolic \(\le 90\), and lactate \(>2.0\) add one. & Project-specific cardiac proxy. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_CARDIAC\_INJURY\_STRAIN} & Myocardial injury, ischemia, or severe strain. & Troponin I/T; ICU type; HR; MAP; systolic pressure; lactate. & Score at least 2. Troponin I \(>0.1\) or troponin T \(>0.01\) counts twice; cardiac ICU type, HR \(\ge 130\) or \(<50\), MAP \(<70\) or systolic \(\le 90\), and lactate \(>2.0\) add one. & Project-specific cardiac proxy. \\",YES,NONE,Static frozen-content comparison; unchanged.
S5.5-00748,table_source_line,thesis-writing/thesis/chapters/05_proxy_state_construction.tex,line 116,"\texttt{LAT\_METABOLIC\_DERANGEMENT} & Acid-base, lactate, electrolyte, or glucose derangement. & pH, bicarbonate, lactate, sodium, potassium, magnesium, glucose, PaCO2. & Score at least 2 across pH \(<7.30\) or \(>7.50\), bicarbonate \(<18\) or \(>32\), lactate \(>2.0\), sodium \(<130\) or \(>150\), potassium \(<3.0\) or \(>5.5\), magnesium \(<0.6\) or \(>1.2\), glucose \(<70\) or \(>250\), PaCO2 \(<32\) or \(>50\); critical pH \(<7.20\), lactate \(\ge 4.0\), or potassium \(\ge 6.0\) is sufficient. & Project-specific metabolic proxy. \\",5e5f77b1d4c119ab2432eadeb0e537b784c96fe18f0b3a1c10e5cfdffe662f1f,"\texttt{LAT\_METABOLIC\_DERANGEMENT} & Acid-base, lactate, electrolyte, or glucose derangement. & pH, bicarbonate, lactate, sodium, potassium, magnesium, glucose, PaCO2. & Score at least 2 across pH \(<7.30\) or \(>7.50\), bicarbonate \(<18\) or \(>32\), lactate \(>2.0\), sodium \(<130\) or \(>150\), potassium \(<3.0\) or \(>5.5\), magnesium \(<0.6\) or \(>1.2\), glucose \(<70\) or \(>250\), PaCO2 \(<32\) or \(>50\); critical pH \(<7.20\), lactate \(\ge 4.0\), or potassium \(\ge 6.0\) is sufficient. & Project-specific metabolic proxy. \\",YES,NONE,Static frozen-content comparison; unchanged.
