claim_id,file,chapter_or_section,line_or_excerpt,claim_type,claim_summary,numeric_expression,citation_keys,authoritative_source,exact_source_location,support_status,qualification_status,terminology_status,hierarchy_status,cross_language_status,required_action,notes
C0503,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 221: PhysioNet | | 0.112 | 0.122 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.112 | 0.122 | Yes,0.112;0.122,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0504,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 222: PhysioNet | | 0.108 | 0.107 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.108 | 0.107 | Yes,0.108;0.107,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0505,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 223: PhysioNet | | 0.091 | 0.060 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.091 | 0.060 | Yes,0.091;0.060,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0506,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 224: PhysioNet | | 0.082 | 0.076 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.082 | 0.076 | Yes,0.082;0.076,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0507,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 225: PhysioNet | | 0.078 | 0.080 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.078 | 0.080 | Yes,0.078;0.080,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0508,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 226: PhysioNet | | 0.072 | 0.071 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.072 | 0.071 | Yes,0.072;0.071,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0509,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 227: PhysioNet | | 0.065 | 0.063 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.065 | 0.063 | Yes,0.065;0.063,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0510,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 228: PhysioNet | | 0.011 | 0.004 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | 0.011 | 0.004 | Yes,0.011;0.004,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0511,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 229: PhysioNet | | -0.014 | -0.027 | Yes,CAUSAL_MODEL_RESULT,PhysioNet | | -0.014 | -0.027 | Yes,-0.014;-0.027,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0512,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 237: CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table [cross-reference] and Figure [cross-reference]). The sole exception was PhysioNet : CausalForestDML was negative (-0.014), LinearDML was negative (-0.027), and CausalPFN was slightly positive (0.0041).",EXPLORATORY_RESULT,"CausalPFN CATE execution completed for all 19 original-cohort comparisons. The three estimators agreed in mean-effect direction for 18 of the 19 dataset--exposure comparisons: MIMIC was concordant for 9 of 9 and PhysioNet for 9 of 10 (Table [cross-reference] and Figure [cross-reference]). The sole exception was PhysioNet : CausalForestDML was negative (-0.014), LinearDML was negative (-0.027), and CausalPFN was slightly positive (0.0041).",19;18;19;9;9;9;10;-0.014;-0.027;0.0041,,checked tables and hierarchy,checked_cate_candidates.csv,EXPLORATORY_CORRECTLY_BOUNDED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Exploratory role retained.
C0513,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 239: CausalPFN reproduced the prevailing direction in nearly every comparison, supporting its promise as a complementary estimator within this pipeline. This broad agreement is not complete agreement and does not establish estimator equivalence, superiority, causal validity, or interchangeable uncertainty quantification. Its later sensitivity and permutation stages were intentionally skipped rather than failed, so it lacks the archived robustness-diagnostic family available for th",EXPLORATORY_RESULT,"CausalPFN reproduced the prevailing direction in nearly every comparison, supporting its promise as a complementary estimator within this pipeline. This broad agreement is not complete agreement and does not establish estimator equivalence, superiority, causal validity, or interchangeable uncertainty quantification. Its later sensitivity and permutation stages were intentionally skipped rather than failed, so it lacks the archived robustness-diagnostic family available for the DML estimators. Its role remains exploratory, and the unresolved primary-citation limitation in Chapter [cross-reference] remains relevant.",,,checked tables and hierarchy,checked_cate_candidates.csv,EXPLORATORY_CORRECTLY_BOUNDED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Exploratory role retained.
C0514,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 255: Dataset | Proxy-state exposure | CausalPFN | Forest/Linear signs | All three agree,EXPLORATORY_RESULT,Dataset | Proxy-state exposure | CausalPFN | Forest/Linear signs | All three agree,,,checked tables and hierarchy,checked_cate_candidates.csv,EXPLORATORY_CORRECTLY_BOUNDED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Exploratory role retained.
C0515,thesis-writing/thesis/chapters/10_results.tex,Thesis,line 259: Dataset | Proxy-state exposure | CausalPFN | Forest/Linear signs | All three agree,EXPLORATORY_RESULT,Dataset | Proxy-state exposure | CausalPFN | Forest/Linear signs | All three agree,,,checked tables and hierarchy,checked_cate_candidates.csv,EXPLORATORY_CORRECTLY_BOUNDED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Exploratory role retained.
C0516,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 262: MIMIC | | 0.259 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.259 | +,+ | Yes",0.259,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0517,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 263: MIMIC | | 0.149 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.149 | +,+ | Yes",0.149,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0518,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 264: MIMIC | | 0.097 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.097 | +,+ | Yes",0.097,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0519,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 265: MIMIC | | 0.087 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.087 | +,+ | Yes",0.087,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0520,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 266: MIMIC | | 0.073 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.073 | +,+ | Yes",0.073,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0521,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 267: MIMIC | | 0.050 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.050 | +,+ | Yes",0.050,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0522,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 268: MIMIC | | 0.035 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.035 | +,+ | Yes",0.035,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0523,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 269: MIMIC | | 0.032 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.032 | +,+ | Yes",0.032,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0524,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 270: MIMIC | | 0.031 | +,+ | Yes",CAUSAL_MODEL_RESULT,"MIMIC | | 0.031 | +,+ | Yes",0.031,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0525,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 272: PhysioNet | | 0.119 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.119 | +,+ | Yes",0.119,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0526,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 273: PhysioNet | | 0.111 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.111 | +,+ | Yes",0.111,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0527,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 274: PhysioNet | | 0.107 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.107 | +,+ | Yes",0.107,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0528,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 275: PhysioNet | | 0.105 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.105 | +,+ | Yes",0.105,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0529,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 276: PhysioNet | | 0.091 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.091 | +,+ | Yes",0.091,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0530,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 277: PhysioNet | | 0.077 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.077 | +,+ | Yes",0.077,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0531,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 278: PhysioNet | | 0.067 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.067 | +,+ | Yes",0.067,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0532,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 279: PhysioNet | | 0.063 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.063 | +,+ | Yes",0.063,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0533,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 280: PhysioNet | | 0.025 | +,+ | Yes",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.025 | +,+ | Yes",0.025,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0534,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 281: PhysioNet | | 0.0041 | -,- | No",CAUSAL_MODEL_RESULT,"PhysioNet | | 0.0041 | -,- | No",0.0041,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0535,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 289: MIMIC-III's original causal-analysis population was substantially larger: 26,845 versus 7,993 records, a difference of 18,852 and a ratio of approximately 3.36. The larger analysis population can affect estimate stability, feasible model flexibility, and the amount of empirical support available; it does not make the MIMIC estimates automatically correct. The checked outcome rates also differed (0.121 in MIMIC and 0.142 in PhysioNet), but these rates describe the analyzed ori",CROSS_DATASET_RESULT,"MIMIC-III's original causal-analysis population was substantially larger: 26,845 versus 7,993 records, a difference of 18,852 and a ratio of approximately 3.36. The larger analysis population can affect estimate stability, feasible model flexibility, and the amount of empirical support available; it does not make the MIMIC estimates automatically correct. The checked outcome rates also differed (0.121 in MIMIC and 0.142 in PhysioNet), but these rates describe the analyzed original-cohort model rows rather than equivalent raw-source cohorts.","26,845;7,993;18,852;3.36;0.121;0.142",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0536,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 291: Some proxy names suggest nominal alignment, including global severity, shock, respiratory failure, renal dysfunction, neurologic dysfunction, and metabolic derangement. Others are only approximately corresponding project-defined states: MIMIC combines hepatic and coagulation dysfunction while PhysioNet separates them, and the inflammation/sepsis and cardiac constructs use dataset-specific names and rules. Consequently, similarly named states are not assumed to be construct-eq",DIAGNOSTIC_RESULT,"Some proxy names suggest nominal alignment, including global severity, shock, respiratory failure, renal dysfunction, neurologic dysfunction, and metabolic derangement. Others are only approximately corresponding project-defined states: MIMIC combines hepatic and coagulation dysfunction while PhysioNet separates them, and the inflammation/sepsis and cardiac constructs use dataset-specific names and rules. Consequently, similarly named states are not assumed to be construct-equivalent. Dataset era, measurement systems, variable availability, proxy rules, DAG structure, empirical support, and estimator behavior also differ. No effects are pooled, averaged across datasets, or interpreted as evidence of biological inconsistency; detailed clinical interpretation is deferred to Chapter 11.",11,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0537,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 298: The outcome-downsampled analyses retained all outcome-positive records and sampled outcome-negative records, producing 6,486 MIMIC rows and 2,276 PhysioNet rows with sample outcome rates of 0.500. These are different empirical populations from the original cohorts, so their mean estimates are neither pooled with nor treated as estimates of the same population quantity.",ROBUSTNESS_RESULT,"The outcome-downsampled analyses retained all outcome-positive records and sampled outcome-negative records, producing 6,486 MIMIC rows and 2,276 PhysioNet rows with sample outcome rates of 0.500. These are different empirical populations from the original cohorts, so their mean estimates are neither pooled with nor treated as estimates of the same population quantity.","6,486;2,276;0.500",,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0538,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 300: Direction was preserved in 55 of 57 matched original-versus-downsampled estimator--exposure comparisons. CausalForestDML retained direction for all 19 comparisons. LinearDML changed direction only for PhysioNet , from 0.0041 to -0.0174; CausalPFN changed direction only for PhysioNet , from 0.0041 to -0.0413. All 57 paired means changed numerically, so magnitude changes were widespread and not confined to the two sign changes. This does not strengthen causal evidence because t",MATCHING_RESULT,"Direction was preserved in 55 of 57 matched original-versus-downsampled estimator--exposure comparisons. CausalForestDML retained direction for all 19 comparisons. LinearDML changed direction only for PhysioNet , from 0.0041 to -0.0174; CausalPFN changed direction only for PhysioNet , from 0.0041 to -0.0413. All 57 paired means changed numerically, so magnitude changes were widespread and not confined to the two sign changes. This does not strengthen causal evidence because the sampled population changed.",55;57;19;0.0041;-0.0174;0.0041;-0.0413;57,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0539,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 302: Matching availability did not change: MIMIC again had eight successful summaries and one failure, while PhysioNet had seven successful summaries and three failures. Pair counts, match rates, distances, and descriptive differences nevertheless changed under downsampling. Detailed downsampled values remain supplementary.",MATCHING_RESULT,"Matching availability did not change: MIMIC again had eight successful summaries and one failure, while PhysioNet had seven successful summaries and three failures. Pair counts, match rates, distances, and descriptive differences nevertheless changed under downsampling. Detailed downsampled values remain supplementary.",,,checked result tables,checked_*.csv; numeric audit,SUPPORTED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Values independently matched.
C0540,thesis-writing/thesis/chapters/10_results.tex,Thesis,"line 306: For both CausalForestDML and LinearDML, the validated sensitivity family was partial for eight of nine MIMIC exposures and seven of ten PhysioNet exposures in each sampling condition. It failed for MIMIC inflammation/sepsis and for the three PhysioNet exposures whose adjustment records were empty: inflammation/sepsis burden, neurologic dysfunction, and respiratory failure. Available rows combine saved-training-direct values with later recomputation and custom reconstruction f",EXPLORATORY_RESULT,"For both CausalForestDML and LinearDML, the validated sensitivity family was partial for eight of nine MIMIC exposures and seven of ten PhysioNet exposures in each sampling condition. It failed for MIMIC inflammation/sepsis and for the three PhysioNet exposures whose adjustment records were empty: inflammation/sepsis burden, neurologic dysfunction, and respiratory failure. Available rows combine saved-training-direct values with later recomputation and custom reconstruction from residual parameters; the planned real benchmark extraction is marked unimplemented by design. These source classifications prevent the values from being presented as a single estimator-native family. CausalPFN sensitivity was intentionally skipped and is not equivalent to a zero diagnostic.",,,checked tables and hierarchy,checked_cate_candidates.csv,EXPLORATORY_CORRECTLY_BOUNDED,EXPLICITLY_BOUNDED,CONSISTENT,ALIGNED,NOT_APPLICABLE,RETAIN,Exploratory role retained.
