artifact_id,result_family,planned_chapter_section,planned_table_or_figure_id,pipeline,dataset,model_or_estimator,sampling_condition,run_name,treatment_or_proxy,artifact_role,relative_path,recorded_absolute_path,file_type,file_size_bytes,sha256,row_count,column_count,column_names_or_schema_signature,image_width,image_height,producing_stage,producing_script,run_summary_path,log_path,configuration_path,configuration_available,configuration_hash,source_commit,source_commit_status,command_available,input_provenance_status,execution_status,artifact_status,duplicate_group,canonical_source,admission_status,provenance_class,caveat_codes,human_decision_required,notes
ART-00113,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,905,951b6f0407836a252d576f2848de4e66ad62eb55cb40b6d4b929d2f4a7150453,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-951b6f040783,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_NEUROLOGIC_DYSFUNCTION/summary_results.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00114,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,369,dca1a1f91a900159e74a37f48ccc34dd944af5c127ce1e1202d8d4debcee33bb,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-dca1a1f91a90,final-results/causal-outputs/outputs-mimic-forest-downsample/matching/LAT_RENAL_DYSFUNCTION/confounder_analysis.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00115,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,csv,375750,4a807df6aa13db7339eaf1a14e37c9722503c390f9c858d7c2f2c10a75b98a0c,8915,12,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_LAT_CHRONIC_BURDEN|control_LAT_CHRONIC_BURDEN|treated_LAT_SHOCK|control_LAT_SHOCK; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-4a807df6aa13,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RENAL_DYSFUNCTION/matched_pairs.csv,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00116,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,899,1b1973ff54542fc6664b00f5ad0f29469617591dc864e8cf9805519259cd676f,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-1b1973ff5454,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RENAL_DYSFUNCTION/summary_results.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00117,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,543,cef6823f01888b92ea3a03f9156f0746a2d8ea7519dd9b6985a9cf08ee9fceed,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-cef6823f0188,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/confounder_analysis.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00118,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,csv,595496,8560dd26a54ba72c6158d4a23e5b991e9101c4d860478183b16357c77bca02bc,10998,18,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_Age|control_Age|treated_Gender|control_Gender|treated_LAT_CHRONIC_BURDEN|control_LAT_CHRONIC_BURDEN|treated_LAT_GLOBAL_SEVERITY|control_LAT_GLOBAL_SEVERITY|treated_LAT_INFLAMMATION_SEPSIS|control_LAT_INFLAMMATION_SEPSIS; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-8560dd26a54b,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/matched_pairs.csv,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00119,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,977,33698b30a9c160d71757d52cbb8d3017da1edaa3ebadc09aabae46d4779c86dc,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-33698b30a9c1,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_RESPIRATORY_FAILURE/summary_results.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00120,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/confounder_analysis.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,527,0ba32a8e93dcfa649c8617a507e3f02ffa95f0f5f8ba5933c9bcc41c5484947e,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-0ba32a8e93dc,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/confounder_analysis.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00121,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/matched_pairs.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,csv,563157,a8a01dacba00680f6cc192c8a1080153171817d294ddac8ebb6e876434babbdd,10380,18,headers=treated_row_idx|control_row_idx|treated_ts_id|control_ts_id|treated_outcome|control_outcome|pair_effect|hamming_distance|treated_Age|control_Age|treated_Gender|control_Gender|treated_LAT_CARDIAC_STRAIN|control_LAT_CARDIAC_STRAIN|treated_LAT_CHRONIC_BURDEN|control_LAT_CHRONIC_BURDEN|treated_LAT_INFLAMMATION_SEPSIS|control_LAT_INFLAMMATION_SEPSIS; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-a8a01dacba00,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/matched_pairs.csv,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00122,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/summary_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,txt,926,342fc53dc4aa89cef4f1ffdddc1db43c7896998639d4510d5cbdea838e70097f,,,text; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-342fc53dc4aa,final-results/causal-outputs/outputs-mimic-forest/matching/LAT_SHOCK/summary_results.txt,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00123,matching,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/matching/global_summary.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/matching,csv,2597,e943076b4ca4cb2495bf5dc3034b9a73d822888366b73cd5b41c9d151e8222a8,8,16,headers=treatment|n_total|outcome_rate|treatment_rate|n_pairs|match_rate|mean_pair_effect|std_pair_effect|min_pair_effect|max_pair_effect|mean_normalized_pair_effect|final_allowed_distance|reached_sufficient_pairs|hit_max_dist_without_sufficient_pairs|observed_confounders|binary_matching_columns; duplicate_headers=False; duplicate_rows=False; parse=OK,,,matching,/truenas/home/kenzikob/causal-irregular-time-series/src/matching_causal_effect.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/04_matching.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-e943076b4ca4,final-results/causal-outputs/outputs-mimic-forest/matching/global_summary.csv,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00124,mortality_prediction,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/mortality_prediction/mortality_prediction_results.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/mortality_prediction,txt,1037,a1339f76d43636aef4b1e60093f75c636b87bd3957e9b0b8e90b33779a44e288,,,text; parse=OK,,,mortality_prediction,/truenas/home/kenzikob/causal-irregular-time-series/src/mortality_prediction_using_latents.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/03_mortality_prediction.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,SHA256-a1339f76d436,final-results/causal-outputs/outputs-mimic-forest-downsample/mortality_prediction/mortality_prediction_results.txt,EXCLUDED_DUPLICATE,EXECUTION_SUPPORTED,HASH_EQUIVALENT_COPY,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00125,permutation,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/permutations_test/outcome_permutation_results.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/permutations_test,csv,3276,7c66cd7f628b816dc1dd34b3d79d6ceeabd0e12daf92aa7253130d30dc0c0cc0,9,17,headers=treatment|model_type|real_mean_cate|real_mean_normalized_cate|num_trials|permutation_target|permuted_mean_cate_mean|permuted_mean_cate_std|permuted_mean_normalized_cate_mean|permuted_mean_normalized_cate_std|snr_cate|zscore_cate|snr_normalized_cate|zscore_normalized_cate|seed|experiment_dir|warnings; duplicate_headers=False; duplicate_rows=False; parse=OK,,,permutations_test,/truenas/home/kenzikob/causal-irregular-time-series/src/permutations_test.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/07_permutations_test.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00126,permutation,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/permutations_test/treatment_permutation_results.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/permutations_test,csv,3312,ce0cd0b1e1298dbc047a170bd076b61aeb63d4737ada5a4797b19f07362c3673,9,17,headers=treatment|model_type|real_mean_cate|real_mean_normalized_cate|num_trials|permutation_target|permuted_mean_cate_mean|permuted_mean_cate_std|permuted_mean_normalized_cate_mean|permuted_mean_normalized_cate_std|snr_cate|zscore_cate|snr_normalized_cate|zscore_normalized_cate|seed|experiment_dir|warnings; duplicate_headers=False; duplicate_rows=False; parse=OK,,,permutations_test,/truenas/home/kenzikob/causal-irregular-time-series/src/permutations_test.py,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-1/logs/07_permutations_test.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00127,run_summary,Chapter 10,,causal,mimic,CausalForestDML,original,outputs-mimic-forest,,archived_source,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,,json,13945,cc21ebe2464f65b91f8361f931444c60894adca7fb93b6f405832341dfda0af6,,,top_level=dict; keys=overall_status|overall_error|generated_at_utc|repo_root|output_root|dataset|dataset_config_csv|latent_tags_dir|dataset_pkl_path|stages,,,,,final-results/causal-outputs/outputs-mimic-forest/run_summary.json,,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-1.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,False,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00128,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,,archived_source,final-results/causal-outputs/outputs-mimic-forest-downsample/analyze_cate_results/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_benchmark_report.txt,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-2/analyze_cate_results,txt,15455,daa56942437f59999f4aa54e410e23978d4a2a0ed314415ba7a0b1c844c7007e,,,text; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-2/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-2.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
ART-00129,sensitivity,Chapter 10,,causal,mimic,CausalForestDML,outcome-downsampled,outputs-mimic-forest-downsample,,archived_source,final-results/causal-outputs/outputs-mimic-forest-downsample/analyze_cate_results/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_benchmark_scores.csv,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-2/analyze_cate_results,csv,322,81149fce3a04b7c8dd7b0a5a128706aeb70e4c39123f3a27a212e7362e2ed5ee,3,7,headers=rank|confounder|proxy_cf_y|proxy_cf_d|proxy_strength_score|selected_as_candidate|is_primary_candidate; duplicate_headers=False; duplicate_rows=False; parse=OK,,,analyze_cate_results,/truenas/home/kenzikob/causal-irregular-time-series/src/analyze_cate_results.py,final-results/causal-outputs/outputs-mimic-forest-downsample/run_summary.json,/truenas/home/kenzikob/causal-irregular-time-series/outputs-mimic-2/logs/06_analyze_cate_results.log,/truenas/home/kenzikob/causal-irregular-time-series/configs/mimic-global-variables-2.csv,False,,,MISSING,True,PROVENANCE_PARTIAL,success,present,,,ADMISSIBLE_WITH_QUALIFICATIONS,EXECUTION_SUPPORTED,ARCHIVE_COPY_PROVENANCE_PARTIAL,True,Generated from immutable ignored archive; external producing paths are not locally available.
